		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
24.03.24	17:50	7.1	7.2	7.1	90	5.6	2.2	NNW	0.67	4.0	NNW	5.6	7.2	5.7	---	1015.3	0.00	0.0	87	0.62	91	0.0	0.00	0.0	0.039	0.000	10.5	80	7.2	10.4	16.35	1.2351	0.00	117	1	100.0	5
24.03.24	17:55	7.1	7.1	7.0	90	5.5	1.8	NNW	0.54	4.0	NNW	5.9	7.1	6.0	---	1015.2	0.00	0.0	101	0.72	104	0.0	0.00	0.0	0.039	0.000	10.4	80	7.1	10.3	16.35	1.2353	0.00	117	1	100.0	5
24.03.24	18:00	7.0	7.1	7.0	90	5.5	2.2	N	0.67	4.9	NNE	5.5	7.1	5.6	---	1015.1	0.00	0.0	94	0.67	100	0.0	0.00	0.0	0.039	0.000	10.4	80	7.1	10.3	16.35	1.2351	0.05	117	1	100.0	5
24.03.24	18:05	6.9	7.0	6.9	90	5.4	1.8	N	0.54	4.0	NNW	5.8	7.0	5.9	---	1015.1	0.00	0.0	93	0.67	97	0.0	0.00	0.0	0.040	0.000	10.4	80	7.1	10.3	16.35	1.2352	0.00	117	1	100.0	5
24.03.24	18:10	6.9	7.0	6.9	90	5.4	2.2	N	0.67	4.0	NNE	5.4	7.0	5.5	---	1015.0	0.00	0.0	79	0.57	86	0.0	0.00	0.0	0.040	0.000	10.4	80	7.1	10.3	16.35	1.2351	0.00	117	1	100.0	5
24.03.24	18:15	6.9	7.0	6.9	90	5.4	2.7	NE	0.80	5.4	NNE	5.1	7.0	5.1	---	1014.9	0.00	0.0	64	0.46	76	0.0	0.00	0.0	0.040	0.000	10.4	80	7.1	10.3	16.35	1.2349	0.00	117	1	100.0	5
24.03.24	18:20	6.8	6.9	6.8	90	5.3	3.1	NNE	0.94	4.9	NNE	4.7	6.9	4.7	---	1015.0	0.00	0.0	37	0.27	49	0.0	0.00	0.0	0.040	0.000	10.4	80	7.1	10.3	16.35	1.2350	0.00	118	1	100.0	5
24.03.24	18:25	6.9	6.9	6.8	91	5.5	2.7	N	0.80	4.0	N	5.0	6.9	5.1	---	1015.1	0.00	0.0	41	0.29	54	0.0	0.00	0.0	0.040	0.000	10.4	80	7.1	10.3	16.35	1.2352	0.00	117	1	100.0	5
24.03.24	18:30	6.8	6.9	6.8	91	5.5	2.2	N	0.67	4.5	N	5.3	6.9	5.3	---	1015.0	0.00	0.0	56	0.40	58	0.0	0.00	0.0	0.040	0.000	10.4	80	7.1	10.3	16.35	1.2354	0.00	117	1	100.0	5
24.03.24	18:35	6.9	6.9	6.8	91	5.5	1.8	NNE	0.54	3.1	NNE	5.8	6.9	5.8	---	1015.0	0.00	0.0	50	0.36	56	0.0	0.00	0.0	0.040	0.000	10.4	80	7.1	10.3	16.35	1.2353	0.00	117	1	100.0	5
24.03.24	18:40	6.9	6.9	6.8	91	5.5	2.2	N	0.67	4.0	N	5.3	6.9	5.4	---	1014.8	0.00	0.0	40	0.29	47	0.0	0.00	0.0	0.040	0.000	10.4	80	7.1	10.3	16.35	1.2351	0.00	117	1	100.0	5
24.03.24	18:45	7.0	7.0	6.9	91	5.6	2.2	NNE	0.67	3.6	NNE	5.5	7.1	5.6	---	1015.0	0.00	0.0	31	0.22	32	0.0	0.00	0.0	0.039	0.000	10.4	80	7.1	10.3	16.35	1.2353	0.00	117	1	100.0	5
24.03.24	18:50	7.0	7.0	6.9	91	5.6	1.3	N	0.40	2.7	NNW	6.4	7.1	6.5	---	1015.1	0.00	0.0	24	0.17	28	0.0	0.00	0.0	0.039	0.000	10.4	80	7.1	10.3	16.35	1.2354	0.00	117	1	100.0	5
24.03.24	18:55	7.1	7.1	7.0	91	5.7	1.3	NNW	0.40	2.2	NNW	6.5	7.1	6.6	---	1015.1	0.00	0.0	18	0.13	19	0.0	0.00	0.0	0.039	0.000	10.3	80	7.0	10.3	16.35	1.2358	0.00	117	1	100.0	5
24.03.24	19:00	7.2	7.2	7.1	91	5.8	1.3	NNW	0.40	2.2	NNW	6.6	7.2	6.7	---	1015.1	0.00	0.0	14	0.10	18	0.0	0.00	0.0	0.039	0.000	10.3	80	7.0	10.3	16.35	1.2358	0.03	117	1	100.0	5
24.03.24	19:05	7.2	7.2	7.2	91	5.8	1.3	NW	0.40	1.8	NNW	6.6	7.2	6.7	---	1015.4	0.00	0.0	11	0.08	12	0.0	0.00	0.0	0.039	0.000	10.3	80	7.0	10.3	16.35	1.2361	0.00	117	1	100.0	5
24.03.24	19:10	7.2	7.2	7.2	91	5.9	1.3	NNW	0.40	2.2	NNW	6.7	7.3	6.7	---	1015.4	0.00	0.0	8	0.06	9	0.0	0.00	0.0	0.039	0.000	10.3	80	7.0	10.3	16.35	1.2361	0.00	117	1	100.0	5
24.03.24	19:15	7.3	7.3	7.2	91	5.9	0.9	NW	0.27	1.8	NW	7.3	7.3	7.3	---	1015.5	0.00	0.0	9	0.06	11	0.0	0.00	0.0	0.038	0.000	10.3	80	7.0	10.3	16.35	1.2363	0.00	117	1	100.0	5
24.03.24	19:20	7.3	7.3	7.3	91	6.0	1.3	NNE	0.40	1.8	NE	6.8	7.4	6.8	---	1015.5	0.00	0.0	10	0.07	11	0.0	0.00	0.0	0.038	0.000	10.3	80	7.0	10.2	16.35	1.2365	0.00	117	1	100.0	5
24.03.24	19:25	7.4	7.4	7.3	91	6.0	1.8	NE	0.54	3.1	NE	6.3	7.4	6.4	---	1015.4	0.00	0.0	7	0.05	9	0.0	0.00	0.0	0.038	0.000	10.2	80	6.9	10.2	16.35	1.2367	0.00	118	1	100.0	5
24.03.24	19:30	7.5	7.5	7.4	91	6.1	2.2	E	0.67	4.0	ENE	6.1	7.6	6.1	---	1015.4	0.00	0.0	6	0.04	7	0.0	0.00	0.0	0.038	0.000	10.3	80	7.0	10.2	16.35	1.2364	0.00	117	1	100.0	5
24.03.24	19:35	7.5	7.6	7.4	90	6.0	2.2	E	0.67	3.1	E	6.1	7.6	6.1	---	1015.3	0.00	0.0	5	0.04	5	0.0	0.00	0.0	0.038	0.000	10.3	80	7.0	10.2	16.35	1.2363	0.00	117	1	100.0	5
24.03.24	19:40	7.5	7.6	7.5	90	6.0	2.7	ENE	0.80	4.0	ENE	5.7	7.6	5.8	---	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.2	80	6.9	10.2	16.35	1.2366	0.00	117	1	100.0	5
24.03.24	19:45	7.5	7.6	7.5	90	6.0	2.2	E	0.67	3.6	ESE	6.1	7.6	6.1	---	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.2	80	6.9	10.2	16.35	1.2365	0.00	117	1	100.0	5
24.03.24	19:50	7.5	7.6	7.5	90	6.0	2.7	E	0.80	4.0	ENE	5.7	7.6	5.8	---	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.2	80	6.9	10.2	16.35	1.2366	0.00	117	1	100.0	5
24.03.24	19:55	7.5	7.5	7.5	89	5.8	2.2	ENE	0.67	4.0	E	6.1	7.6	6.1	---	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.2	80	6.9	10.2	16.35	1.2367	0.00	117	1	100.0	5
24.03.24	20:00	7.5	7.5	7.4	90	6.0	2.7	ENE	0.80	4.0	ENE	5.7	7.6	5.8	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.2	80	6.9	10.1	16.35	1.2371	0.00	117	1	100.0	5
24.03.24	20:05	7.4	7.5	7.4	90	5.9	2.2	ENE	0.67	4.0	ENE	6.0	7.5	6.1	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.2	80	6.9	10.1	16.35	1.2372	0.00	117	1	100.0	5
24.03.24	20:10	7.4	7.4	7.4	90	5.9	2.2	NE	0.67	4.0	NE	5.9	7.4	6.0	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.2	81	7.1	10.2	16.84	1.2370	0.00	117	1	100.0	5
24.03.24	20:15	7.3	7.4	7.3	90	5.8	2.2	ENE	0.67	4.0	ENE	5.8	7.4	5.9	---	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.2	81	7.1	10.2	16.84	1.2368	0.00	117	1	100.0	5
24.03.24	20:20	7.4	7.4	7.3	90	5.9	2.2	ENE	0.67	3.6	ENE	5.9	7.4	6.0	---	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.1	81	7.0	10.1	16.84	1.2372	0.00	117	1	100.0	5
24.03.24	20:25	7.4	7.4	7.3	90	5.9	2.2	ENE	0.67	4.0	E	5.9	7.4	6.0	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.1	81	7.0	10.1	16.84	1.2372	0.00	117	1	100.0	5
24.03.24	20:30	7.3	7.4	7.3	90	5.8	2.2	E	0.67	3.6	ENE	5.8	7.4	5.9	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.1	81	7.0	10.1	16.84	1.2373	0.00	118	1	100.0	5
24.03.24	20:35	7.3	7.3	7.2	90	5.7	1.8	ENE	0.54	3.1	ENE	6.2	7.3	6.3	---	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.038	0.000	10.1	81	7.0	10.1	16.84	1.2374	0.00	117	1	100.0	5
24.03.24	20:40	7.2	7.3	7.2	90	5.7	1.8	E	0.54	3.1	ENE	6.2	7.3	6.2	---	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.039	0.000	10.1	81	7.0	10.1	16.84	1.2375	0.00	117	1	100.0	5
24.03.24	20:45	7.1	7.2	7.1	90	5.6	2.2	E	0.67	4.5	E	5.6	7.2	5.7	---	1015.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.039	0.000	10.1	81	7.0	10.1	16.84	1.2375	0.00	117	1	100.0	5
24.03.24	20:50	7.1	7.1	7.1	90	5.5	2.2	E	0.67	4.0	NE	5.6	7.1	5.6	---	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.039	0.000	10.1	81	6.9	10.1	16.85	1.2377	0.00	117	1	100.0	5
24.03.24	20:55	7.0	7.1	6.9	90	5.5	2.7	E	0.80	4.5	E	5.1	7.1	5.2	---	1015.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.039	0.000	10.1	81	7.0	10.1	16.84	1.2375	0.00	117	1	100.0	5
24.03.24	21:00	6.9	7.0	6.9	90	5.4	2.7	ENE	0.80	4.0	ENE	5.1	7.0	5.1	---	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	10.1	81	6.9	10.1	16.85	1.2377	0.00	117	1	100.0	5
24.03.24	21:05	6.9	7.0	6.9	90	5.4	2.2	ENE	0.67	4.0	ENE	5.4	7.0	5.5	---	1015.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	10.1	81	6.9	10.1	16.85	1.2378	0.00	117	1	100.0	5
24.03.24	21:10	6.9	6.9	6.9	90	5.4	3.1	ENE	0.94	4.5	ENE	4.8	7.0	4.8	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	10.1	81	6.9	10.1	16.85	1.2376	0.00	117	1	100.0	5
24.03.24	21:15	6.9	6.9	6.9	90	5.4	2.7	E	0.80	4.5	E	5.0	6.9	5.1	---	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	10.1	81	6.9	10.1	16.85	1.2378	0.00	117	1	100.0	5
24.03.24	21:20	6.9	6.9	6.8	91	5.5	2.2	E	0.67	3.6	E	5.3	6.9	5.4	---	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	10.1	81	6.9	10.1	16.85	1.2376	0.00	117	1	100.0	5
24.03.24	21:25	6.8	6.9	6.8	91	5.5	2.7	E	0.80	4.0	E	4.9	6.9	5.0	---	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	10.0	81	6.9	10.0	16.85	1.2380	0.00	117	1	100.0	5
24.03.24	21:30	6.8	6.8	6.8	91	5.4	2.2	E	0.67	3.6	E	5.2	6.8	5.3	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	10.0	81	6.9	10.0	16.85	1.2383	0.00	117	1	100.0	5
24.03.24	21:35	6.8	6.8	6.8	91	5.4	2.2	ENE	0.67	3.6	ENE	5.2	6.8	5.3	---	1016.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	10.0	81	6.9	10.0	16.85	1.2385	0.00	118	1	100.0	5
24.03.24	21:40	6.7	6.8	6.7	91	5.4	2.7	E	0.80	4.0	ENE	4.8	6.8	4.8	---	1016.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.040	0.000	10.0	81	6.9	10.0	16.85	1.2387	0.00	117	1	100.0	5
24.03.24	21:45	6.6	6.7	6.6	91	5.2	2.7	ENE	0.80	4.0	ENE	4.7	6.7	4.7	---	1016.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	10.0	81	6.9	10.0	16.85	1.2387	0.00	117	1	100.0	5
24.03.24	21:50	6.6	6.7	6.6	91	5.2	2.2	E	0.67	3.6	E	5.1	6.7	5.1	---	1016.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	10.0	81	6.9	10.0	16.85	1.2385	0.00	117	1	100.0	5
24.03.24	21:55	6.6	6.6	6.6	91	5.2	2.7	E	0.80	4.5	E	4.6	6.6	4.7	---	1016.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2387	0.00	117	1	100.0	5
24.03.24	22:00	6.5	6.6	6.4	91	5.1	3.1	E	0.94	4.5	E	4.2	6.6	4.3	---	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	10.0	81	6.9	10.0	16.85	1.2381	0.00	117	1	100.0	5
24.03.24	22:05	6.4	6.5	6.4	92	5.2	2.2	E	0.67	3.6	E	4.8	6.5	4.9	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2386	0.00	117	1	100.0	5
24.03.24	22:10	6.4	6.5	6.4	92	5.2	2.2	E	0.67	4.5	ESE	4.8	6.5	4.9	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2386	0.00	117	1	100.0	5
24.03.24	22:15	6.3	6.4	6.3	92	5.1	2.7	E	0.80	3.6	ESE	4.3	6.4	4.4	---	1016.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.9	81	6.8	9.9	16.85	1.2388	0.00	117	1	100.0	5
24.03.24	22:20	6.3	6.4	6.3	92	5.1	2.7	ENE	0.80	4.5	ENE	4.3	6.4	4.4	---	1016.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.9	81	6.8	9.9	16.85	1.2387	0.00	117	1	100.0	5
24.03.24	22:25	6.3	6.3	6.3	92	5.1	2.7	E	0.80	4.0	ENE	4.3	6.4	4.4	---	1016.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.9	81	6.8	9.9	16.85	1.2389	0.00	117	1	100.0	5
24.03.24	22:30	6.3	6.3	6.3	92	5.1	2.2	ENE	0.67	4.0	NE	4.7	6.4	4.8	---	1016.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.9	81	6.8	9.9	16.85	1.2392	0.00	117	1	100.0	5
24.03.24	22:35	6.3	6.3	6.3	92	5.1	1.3	E	0.40	3.1	E	5.7	6.4	5.7	---	1016.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.9	81	6.8	9.9	16.85	1.2394	0.00	117	1	100.0	5
24.03.24	22:40	6.3	6.3	6.3	92	5.1	1.8	ENE	0.54	3.1	ENE	5.1	6.4	5.2	---	1016.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.9	81	6.8	9.9	16.85	1.2397	0.00	118	1	100.0	5
24.03.24	22:45	6.4	6.4	6.3	92	5.2	1.8	ENE	0.54	3.6	ENE	5.2	6.4	5.2	---	1016.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2397	0.00	117	1	100.0	5
24.03.24	22:50	6.4	6.4	6.3	92	5.2	1.3	ENE	0.40	2.2	ENE	5.7	6.4	5.8	---	1016.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2400	0.00	117	1	100.0	5
24.03.24	22:55	6.4	6.4	6.4	92	5.2	1.3	E	0.40	2.7	E	5.8	6.5	5.9	---	1016.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2398	0.00	117	1	100.0	5
24.03.24	23:00	6.5	6.5	6.4	92	5.3	1.8	E	0.54	3.1	E	5.3	6.6	5.4	---	1016.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2396	0.00	117	1	100.0	5
24.03.24	23:05	6.5	6.6	6.5	92	5.3	1.3	ESE	0.40	3.6	SE	5.9	6.6	5.9	---	1016.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2401	0.00	117	1	100.0	5
24.03.24	23:10	6.4	6.5	6.4	92	5.2	1.8	ESE	0.54	3.6	ESE	5.3	6.5	5.3	---	1016.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2401	0.00	117	1	100.0	5
24.03.24	23:15	6.4	6.5	6.3	92	5.2	2.2	ESE	0.67	3.6	ESE	4.8	6.4	4.8	---	1016.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.041	0.000	9.9	81	6.8	9.9	16.85	1.2400	0.00	117	1	100.0	5
24.03.24	23:20	6.3	6.4	6.3	92	5.1	2.2	E	0.67	4.0	E	4.7	6.4	4.8	---	1016.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.8	81	6.7	9.8	16.85	1.2399	0.00	117	1	100.0	5
24.03.24	23:25	6.3	6.3	6.3	92	5.1	2.7	E	0.80	4.5	E	4.3	6.3	4.3	---	1016.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.8	81	6.7	9.8	16.85	1.2399	0.00	117	1	100.0	5
24.03.24	23:30	6.3	6.3	6.3	92	5.1	2.2	ESE	0.67	4.0	ENE	4.7	6.3	4.7	---	1016.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.9	81	6.8	9.9	16.85	1.2393	0.00	117	1	100.0	5
24.03.24	23:35	6.3	6.3	6.2	92	5.1	3.1	ENE	0.94	4.5	E	4.0	6.3	4.1	---	1016.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.9	81	6.8	9.9	16.85	1.2392	0.00	117	1	100.0	5
24.03.24	23:40	6.3	6.3	6.2	92	5.1	2.2	E	0.67	4.0	E	4.7	6.3	4.7	---	1016.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.8	81	6.7	9.8	16.85	1.2394	0.00	117	1	100.0	5
24.03.24	23:45	6.3	6.3	6.3	92	5.1	2.2	E	0.67	3.6	ENE	4.7	6.3	4.7	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.8	81	6.7	9.8	16.85	1.2392	0.00	118	1	100.0	5
24.03.24	23:50	6.2	6.3	6.2	92	5.0	2.2	E	0.67	3.6	ENE	4.5	6.2	4.5	---	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.042	0.000	9.8	81	6.7	9.8	16.85	1.2391	0.00	117	1	100.0	5
24.03.24	23:55	6.0	6.2	6.0	92	4.8	2.7	E	0.80	4.0	E	3.9	6.0	3.9	---	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.8	81	6.7	9.8	16.85	1.2392	0.00	117	1	100.0	5
25.03.24	00:00	6.0	6.0	5.9	92	4.8	1.8	E	0.54	3.1	ENE	4.8	6.0	4.8	---	1015.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.8	81	6.7	9.8	16.85	1.2391	0.00	117	1	100.0	5
25.03.24	0:05	5.9	6.1	5.9	92	4.7	2.7	E	0.80	4.5	ENE	3.8	5.9	3.8	---	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.8	81	6.7	9.8	16.85	1.2390	0.00	116	1	100.0	5
25.03.24	0:10	6.0	6.0	5.9	93	5.0	3.1	E	0.94	4.5	ENE	3.6	6.1	3.7	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.8	81	6.7	9.8	16.85	1.2390	0.00	117	1	100.0	5
25.03.24	0:15	5.9	6.0	5.9	93	4.9	2.7	E	0.80	4.9	E	3.8	6.0	3.9	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.8	81	6.7	9.8	16.85	1.2390	0.00	117	1	100.0	5
25.03.24	0:20	6.0	6.0	5.9	93	5.0	2.2	E	0.67	4.5	E	4.3	6.1	4.4	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.8	81	6.7	9.8	16.85	1.2390	0.00	117	1	100.0	5
25.03.24	0:25	5.9	6.0	5.9	92	4.7	3.6	E	1.07	5.4	ENE	3.2	5.9	3.2	---	1015.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.8	81	6.7	9.8	16.85	1.2390	0.00	117	1	100.0	5
25.03.24	0:30	5.8	5.9	5.8	93	4.8	2.7	E	0.80	4.0	ENE	3.7	5.9	3.8	---	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.8	81	6.7	9.8	16.85	1.2393	0.00	117	1	100.0	5
25.03.24	0:35	5.9	5.9	5.8	93	4.8	2.2	ESE	0.67	4.0	ESE	4.2	5.9	4.2	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2398	0.00	117	1	100.0	5
25.03.24	0:40	5.9	5.9	5.9	93	4.9	2.2	E	0.67	3.6	E	4.2	6.0	4.3	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2397	0.00	117	1	100.0	5
25.03.24	0:45	5.9	6.0	5.9	93	4.9	1.8	E	0.54	4.0	ENE	4.7	6.0	4.7	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2397	0.00	117	1	100.0	5
25.03.24	0:50	5.9	6.0	5.9	93	4.9	2.2	E	0.67	4.0	ENE	4.2	6.0	4.3	---	1015.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2396	0.00	118	1	100.0	5
25.03.24	0:55	5.9	6.0	5.9	93	4.9	2.7	ESE	0.80	4.5	ESE	3.8	6.0	3.9	---	1016.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2400	0.00	117	1	100.0	5
25.03.24	1:00	5.9	5.9	5.9	93	4.8	2.7	E	0.80	4.0	E	3.8	5.9	3.8	---	1015.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2398	0.00	117	1	100.0	5
25.03.24	1:05	5.9	5.9	5.9	93	4.9	2.7	E	0.80	4.5	ENE	3.8	6.0	3.9	---	1015.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2391	0.00	117	1	100.0	5
25.03.24	1:10	5.9	5.9	5.9	93	4.8	3.6	E	1.07	5.4	ESE	3.2	5.9	3.2	---	1015.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2389	0.00	117	1	100.0	5
25.03.24	1:15	5.8	5.9	5.8	93	4.8	3.1	ESE	0.94	4.9	ESE	3.4	5.9	3.5	---	1015.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2387	0.00	117	1	100.0	5
25.03.24	1:20	5.8	5.9	5.8	93	4.8	2.7	ESE	0.80	4.5	ESE	3.7	5.9	3.8	---	1015.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2389	0.00	117	1	100.0	5
25.03.24	1:25	5.8	5.8	5.8	93	4.7	3.1	ESE	0.94	4.9	ESE	3.3	5.8	3.4	---	1015.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.044	0.000	9.7	81	6.6	9.7	16.85	1.2394	0.00	117	1	100.0	5
25.03.24	1:30	5.8	5.8	5.7	93	4.8	2.7	ESE	0.80	4.5	E	3.7	5.9	3.8	---	1015.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2389	0.00	117	1	100.0	5
25.03.24	1:35	5.8	5.9	5.8	93	4.8	2.2	ESE	0.67	4.0	E	4.1	5.9	4.2	---	1015.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2391	0.00	117	1	100.0	5
25.03.24	1:40	5.8	5.8	5.8	93	4.7	1.8	ESE	0.54	4.0	ESE	4.5	5.8	4.6	---	1015.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.044	0.000	9.7	81	6.6	9.7	16.85	1.2392	0.00	117	1	100.0	5
25.03.24	1:45	5.8	5.8	5.8	93	4.8	2.7	ESE	0.80	4.0	ESE	3.7	5.9	3.8	---	1015.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2392	0.00	117	1	100.0	5
25.03.24	1:50	5.8	5.9	5.8	93	4.8	2.2	ESE	0.67	4.0	ESE	4.1	5.9	4.2	---	1015.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.6	81	6.5	9.6	16.85	1.2393	0.00	117	1	100.0	5
25.03.24	1:55	5.9	5.9	5.8	93	4.8	2.7	E	0.80	4.0	ESE	3.8	5.9	3.8	---	1015.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.6	81	6.5	9.6	16.85	1.2394	0.00	118	1	100.0	5
25.03.24	2:00	5.9	5.9	5.8	93	4.8	2.7	E	0.80	4.0	ESE	3.8	5.9	3.8	---	1015.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.6	81	6.5	9.6	16.85	1.2393	0.00	117	1	100.0	5
25.03.24	2:05	5.9	5.9	5.9	93	4.9	2.2	E	0.67	4.0	E	4.2	6.0	4.3	---	1015.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.043	0.000	9.7	81	6.6	9.7	16.85	1.2389	0.00	117	1	100.0	5
